empresa,ticker,data_publicacao,fonte,tipo,titulo,url,snippet_ou_trecho,sentimento,tags,severidade,resumo_curto
Brava Energia,BRAV3,2026-03-12T06:59:59+00:00,Google News,noticia,"Brava Energia (BRAV3) | Resultados do 4T25: Sem brilho, mas dentro do esperado - conteudos.xpi.com.br",https://news.google.com/rss/articles/CBMiuwFBVV95cUxPdU5lZHFPOVgwNk5WYmlKcEdlWGEtVTFsUEhrZ3d3RUM4TGxpU20tWVFLYk9VVFloeElPQTRKamp4Z3NiYlFndk1FcVQzMGFtU1NMUlRoU2hydHo1dEpvNUxzZTlhSzJBR1FnMV9kWkJGcmtxcUFaSTdpeTNrT0k0clNjMGQ4bnUxN1lYTFg3VGVOSnFpa1dwSTJ0SDQ5VnpPUlpkbEVOY3htb0Zjc1NBUzczbUpfRWE1TERZ?oc=5,"Brava Energia (BRAV3) | Resultados do 4T25: Sem brilho, mas dentro do esperado conteudos.xpi.com.br",neutro,resultado_guidance,1,"Brava Energia apresentou resultados do 4T25 dentro das expectativas, porém sem destaques positivos significativos."
Brava Energia,BRAV3,2026-03-30T14:50:00+00:00,Google News,noticia,Brava Energia (BRAV3) anuncia perfuração em quatro novos poços; ação dispara mais de 5% e lidera ganhos do Ibovespa - Money Times,https://news.google.com/rss/articles/CBMi4AFBVV95cUxNYmxGRlRPaVp0NkFZclphTjJoMW9MSURIRG5pSnJTOVFJTFVrekd1S2xNNGtONmgyV0hDVld1NnhyWi1GQlE4cTk0YldkTDlIVG11OUYxMFRRRTdfdVdtZ0dINkZycUFZZHgyTzFvZGtQN0pHcnAtZzdUQlk0Y0w1RXVQTDlRQXI4QllCdTlPY0ZNVnl4ZVN4VHR1bVhsdVBGQm85Zld4Y0tkaVB2aHdKdDgwRnFzM1c2VUM2NEduMWFTS2NIX3NMb1kzMUc3OFVpRWFuVkVCX0lhNVRUSGd2Mw?oc=5,Brava Energia (BRAV3) anuncia perfuração em quatro novos poços; ação dispara mais de 5% e lidera ganhos do Ibovespa Money Times,positivo,operacional_incidente;m&a_estrategia,2,"Brava Energia anuncia perfuração em quatro novos poços, resultando em valorização de mais de 5% da ação BRAV3, que lidera ganhos do Ibovespa."
Brava Energia,BRAV3,2026-03-30T16:45:35+00:00,Google News,noticia,Brava Energia inicia perfuração em Papa-Terra e Atlanta e impulsiona produção de petróleo - ADVFN,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPRWlfWmdLekt5SEdabUtCZXNOMEFYX1FEVGw3Z2ZaaEhxRUhRdDB1c2s2VDM0WThqRjhtWGNuWHg5RGd5RTZSckZMTjF0SDNYeHFVWS1xRWx3REFLcjN3a2FOaUZfeHVCOG9pV2E5aFh5eEZ6ekNWVlVpWXVHUFNVTmVET3prbUU1Q01Ka0tNVTZmUG9IUFRlalpmTFV1eTE5WDRFajlELU1ZOEtvdEZhdER3VlIyWjdqMXpRTFhHNm9mbHc?oc=5,Brava Energia inicia perfuração em Papa-Terra e Atlanta e impulsiona produção de petróleo ADVFN,positivo,operacional_incidente;m&a_estrategia,2,"Brava Energia iniciou operações de perfuração nos campos de Papa-Terra e Atlanta, visando impulsionar a produção de petróleo."
Brava Energia,BRAV3,2026-03-30T16:21:06+00:00,Google News,noticia,"Guerra, petróleo em alta e novos poços: a combinação que colocou a Brava (BRAV3) no topo da bolsa nesta segunda - Seu Dinheiro",https://news.google.com/rss/articles/CBMi7wFBVV95cUxQbEhRMUc4UTd2R3cwRUtmejhSTkszc0hHMEliRXNRQzlfenlQUXhsS284Z2Z6MlhIVHZBaWQ2MXBiSm15Q04zYXJJOWY3TTlYb1B5aWJNMFRGOV9CS2JhaW90NFdmQlVQS1hzcmhfZUNjTFEzcFE2aFZNWlpXS0thb2FQbjdjUC1fMTRtbjV5SXQxVkdfZ0haYkNkS3BzZEZtcUVCRDlqZ3dKVnVtQkpoX0d1VER2X3FZenFMTWdDXzE4UXpPa1dJMnNkWGE2cE5RZDRaZE9zazVhOTJTUUx2a2RhOGE5a0dKYkhOSDdxTQ?oc=5,"Guerra, petróleo em alta e novos poços: a combinação que colocou a Brava (BRAV3) no topo da bolsa nesta segunda Seu Dinheiro",positivo,setor_macro;operacional_incidente,2,"Ações da Brava (BRAV3) lideraram altas da bolsa na segunda-feira, impulsionadas pela combinação de conflito geopolítico, elevação dos preços de petróleo e expansão de novos poços exploratórios."
Brava Energia,BRAV3,2026-03-31T10:38:27+00:00,Google News,noticia,Brava Energia (BRAV3): luz no fim do túnel apareceu? - Acionista.com.br,https://news.google.com/rss/articles/CBMif0FVX3lxTFBtcExmUlhpZ3lhY0N1Mm1oZjFuVFBIcklpZDk1R2lhM3lnX3BMdG4yVjVZYzNqaGdwbUZ0LUJkM1pidk94U2YtaF9jZE1STzJLZ2J2M1UzOEhXX2xGWkUzeGlnSFd4VTFodnllTzBCMERoYXdYTGR6QVZDb0xCdjA?oc=5,Brava Energia (BRAV3): luz no fim do túnel apareceu? Acionista.com.br,positivo,operacional_incidente,1,"Título sugere perspectiva otimista sobre a Brava Energia (BRAV3), indicando possível melhora na situação da empresa. Conteúdo disponível é insuficiente para análise de dados concretos."
Brava Energia,BRAV3,2026-03-13T07:00:00+00:00,Google News,noticia,"Brava (BRAV3): resultados do 4T25 vieram abaixo do esperado, mas operação segue evoluindo - Nord Investimentos",https://news.google.com/rss/articles/CBMiekFVX3lxTFA2SnBHYjdSTFR1bm40UGktZEliT29uRHl1VXhFaFA3VEVyWU41TmE1WmNObDh5NlU0TkNuWUNRUV9Hek50U3UzTzgtbDdOd1RFY0hiZHRpMl9WWDFaRFIwN1JCcWRIVVkwcnp2OVdBNUd6QmI5enBTM01R0gF_QVVfeXFMTjN3RzlDNkRKcVhINXJaeTNlN1ppblBEUGR2a0FFbElwTzk5RTl3VVFmaldrMjBPQ0R2RkNOWS0xczk1bHZvaW5GdzlVZ2tVZXNqaDRGNXQ5d01QTHNMaGNvb2I2VDVMUHBIYjdXaGREYy1nYzRrZkFMXzBFMGxsaw?oc=5,"Brava (BRAV3): resultados do 4T25 vieram abaixo do esperado, mas operação segue evoluindo Nord Investimentos",negativo,resultado_guidance,2,"Brava (BRAV3) divulgou resultados do 4T25 abaixo das expectativas. A operação, porém, continua em processo de evolução conforme a Nord Investimentos."
Brava Energia,BRAV3,2026-03-26T22:14:26+00:00,Google News,noticia,Ibovespa hoje: Brava (BRAV3) dispara 5% com petróleo em alta; Braskem (BRKM5) cai 7% - Estadão E-Investidor,https://news.google.com/rss/articles/CBMisgFBVV95cUxOR2lKZUxPRGNTejZpX3ZHdUZGTU43c0ZselZ6SlFxUm44aGxTUk4wUjdmVHhYdW4xdTBaNl80b1pYclZaRGtVbGw5dmk3SFN5U2dBZ0NoUzV4Y1R6bEJGRUN6aFByTzJqQ2hsY2JsMjNqanpSbzFoa2RKY0oteHNILUFjMEVmSDJqU2pCZjRCNHItN3RRODJPcy1PbDNyNFllU0xFcTFxRUFmUVJMY0Y2UkNB0gG3AUFVX3lxTE4xUnBlb0x6aHZib1UwLVE4SlJRc2xIM0VVVWFKRHJLVHhTWElzUWN6YkFVZGxCZHUtSnpKZ2xWakVnWW85U3RyUFpJSk93OVllVkRmV1FjdE1pRUxFbkVKVTIwMHJ5Nk1fYnBhZHVCQlNlME8xNjZyMU93NkIxb0lFRlVfZHRLVDlQUFhldVp5dEo0MWNjOFBQYTd4ZHQySFRfSHJNOFA5dGhERmpDUUJMQkxTeGVzaw?oc=5,Ibovespa hoje: Brava (BRAV3) dispara 5% com petróleo em alta; Braskem (BRKM5) cai 7% Estadão E-Investidor,neutro,setor_macro,1,"Ação da Brava (BRAV3) sobe 5% acompanhando alta do petróleo, enquanto Braskem (BRKM5) cai 7%, refletindo movimentos setoriais do dia."
Brava Energia,BRAV3,2026-03-17T07:00:00+00:00,Google News,noticia,BRAV3 cai: Petrobras exerce preferência na compra de ativo e frustra plano da Brava - InfoMoney,https://news.google.com/rss/articles/CBMivgFBVV95cUxNZnB1WFBYVF81SEkyaGZ5Vm1iTXJ6T09GOXBRUmUwOWRWZmFrZ1Y3bVJ6c1RtdmJhaFBxbWhPZ2dvYklFV1NBRUxnS0ZWTEVoQWc1Y29VNkdvME9aTzVsRFVqcExjcVFhamJ3S0VvZWhhRjJVM0FyZk1mdjNxTFBjTDVnNFNVMGJ6ZjhGUXplMlZXRURmUkxCcmY4OUVBOGllQ0dKaW1DTmRjbWFTY016S1VNM3prR1V1M3ZZS2pR0gHDAUFVX3lxTE5mWU1IdWpTWGMxaTN2TGZiSzBxbU8wSkdSY0RSeEluRkQ4dHlCazVPdXRKT3hSQ3B3SmNOQ1VDelQ5NFF2Q1k0Uk1MOVVOTnVfS2JwdFBPSG9QZGh4Uy1QMExLRjJQNEtpbkpRQlBNUFVsLVkybmZwOU5xd29KN04wOWprZHdRRlJueG9COFlPNFlROXpwa1JVVXJmN3dUQUNCTldGb180ZmFmdlEwMFV6NDVoZ1FVemFySXFvaFQ3ZXpIYw?oc=5,BRAV3 cai: Petrobras exerce preferência na compra de ativo e frustra plano da Brava InfoMoney,negativo,m&a_estrategia,2,"Petrobras exerceu direito de preferência na compra de ativo, frustrando plano da Brava Energia. A ação BRAV3 caiu em decorrência do evento."
Brava Energia,BRAV3,2026-03-18T07:00:00+00:00,Google News,noticia,Por que a Brava Energia não está conseguindo surfar na alta do petróleo? - Exame,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQNW1pZVUxQWtJdW93bHBIMk45a2stYmZhdHFwZjhSUzZfeTV3OUduX2cxMC1Hb2hNV3Btamd3Nnk1QW51b3lVd1hINzh4cXh3Q2pZWDVHdnpHaHFhYUk0a1hCVl9qVzR3Y1dudkxnNnFxRHM1c2dWT2RPejNTb0p2djhtaDgydDc2ZGRJNFNjYUFpSmNmUGNhX2NNLWpZTy1idlUtRmR2cFRudw?oc=5,Por que a Brava Energia não está conseguindo surfar na alta do petróleo? Exame,negativo,operacional_incidente;setor_macro,2,"A Brava Energia não está aproveitando a alta do preço do petróleo conforme esperado, sugerindo desempenho operacional abaixo do potencial em contexto de preços favoráveis do setor."
Brava Energia,BRAV3,2026-03-06T12:45:18+00:00,Google News,noticia,Brava Energia (BRAV3): Dados de produção de fevereiro – Retomada parcial | XP Curtas - conteudos.xpi.com.br,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOTnFoaDBWYWZsNnhreDRjaWtpa0owc1VIX01fTS1KRE1hcjFEdG9aMVFkRzA0aXhjbzRtWWNzdmZNY3JMeHA5cUVUWVlOZzJFb1FlU09Fc1dKNWRJVWlTcF9jQUZlLXh3R1pWM0lIcm5qNEpYYUFKbXpCQ0pJbkFIQmdiSXQwdENwaEE2N25JVHFTa2ZSU1dfT1M1VVpoaFRycHdoZmpkRkRVTmxKUHZWeHNTaGIxc1FvQ0paNHdGUldzQQ?oc=5,Brava Energia (BRAV3): Dados de produção de fevereiro – Retomada parcial | XP Curtas conteudos.xpi.com.br,neutro,operacional_incidente,2,Brava Energia apresenta dados de produção de fevereiro com retomada parcial de operações. Não há dados quantitativos específicos no trecho fornecido sobre volumes ou percentuais de retomada.
Brava Energia,BRAV3,2026-04-01T15:06:45+00:00,Google News,noticia,"Petrobras (PETR4), PRIO (PRIO3) e Brava (BRAV3) caem com petróleo em queda global - Guia do Investidor",https://news.google.com/rss/articles/CBMitgFBVV95cUxNRU9zVFNkRFkzVFhCZHd1R3BmbWNreUdoZEhtZjFnbnBId0ZmNnBqS3JGajlaVWdEX3N1UjI4VXFQT2RuUVZfNzNzQkVMWEFRVGl4dDJUZVpaNUtvOGlDd1o0TlZKd2RDZDd5cU55dVIxTmZvRllGeXA3eHR6X21SelRNRnk3cUdweWQ0bzVnTDByTWxjSG9OZThOU2h4RzViYWo5a2c3RmY2SlRPb2NXZ1o2RXVUUQ?oc=5,"Petrobras (PETR4), PRIO (PRIO3) e Brava (BRAV3) caem com petróleo em queda global Guia do Investidor",negativo,setor_macro,2,"Ações de Petrobras (PETR4), PRIO (PRIO3) e Brava (BRAV3) caem em resposta à queda global dos preços de petróleo. O movimento reflete pressão macroeconômica no setor de energia."
Brava Energia,BRAV3,2026-03-17T07:00:00+00:00,Google News,noticia,Brava Energia (BRAV3) tem compra de ativos cancelada após decisão da Petrobras (PETR4); entenda - Seu Dinheiro,https://news.google.com/rss/articles/CBMi4gFBVV95cUxQcXlMSVdQTFA2TEpqdUNfdTFZcmtwY3J5bFJzRFc1VW92MzFTeWdMUjNSek9VZVNMN1JVS1dtZkZsOUJ5d2ltelI3NlVlMkVmNDQ1cFRpcGpaeWh0S1lQd2J2Q1otSzZxbGlWbGE3M0RKOXZxY1dJMVBCczNWZnlweWFsSW5OaGoxeUxPMkRkYmROZ1plZDdqaWlLeEN6bGVackJQY2tXWkxUWlNkYnlydE9oT3N4SjdqRVlkUWFfbjRYamd1d0h4YTVnM21uSFBHS0o1bkRpSXhCVFpuc1U5aW13?oc=5,Brava Energia (BRAV3) tem compra de ativos cancelada após decisão da Petrobras (PETR4); entenda Seu Dinheiro,negativo,m&a_estrategia;operacional_incidente,2,Brava Energia (BRAV3) teve a compra de ativos cancelada após decisão da Petrobras (PETR4). O cancelamento da transação representa impacto negativo nos planos estratégicos da empresa.
Brava Energia,BRAV3,2026-03-17T07:00:00+00:00,Google News,noticia,Brava Energia (BRAV3): Compra de ativos da Petronas é cancelada após decisão da Petrobras (PETR4); entenda - Money Times,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNdVdQeHkzMDZXRXM0eERyMUtfWlM5aFA0M3ZoUnhMaXhlRVBnOC1mbTNSRTJscGNPbVBUWEVXLU9qV2ctbXZ5bXoyakJRamNpUHd3dVJ1MXhwUXotVXRHVk8teGgteUo2bGozMFdTc2RPTDlWR082TVVfTENaYnZJcEFoNHdBZFBjaUJPSHd3QTZJQlJwV0E2Nm5LRG8zOWM1djJWOW5fT3RmUUVjZlF0YWxZUGRHLWRvZXpua25NOUdiblYxSmJGUmUwaFB1ZTByWmc?oc=5,Brava Energia (BRAV3): Compra de ativos da Petronas é cancelada após decisão da Petrobras (PETR4); entenda Money Times,negativo,m&a_estrategia;operacional_incidente,2,A Brava Energia cancelou a compra de ativos da Petronas após decisão da Petrobras. O cancelamento da transação representa mudança estratégica significativa para a empresa.
Brava Energia,BRAV3,2026-03-12T07:00:00+00:00,Google News,noticia,"Prejuízo da Brava Energia (BRAV3) cai 43% no 4T25: 'Evolução em todas as métricas', diz CEO - Estadão E-Investidor",https://news.google.com/rss/articles/CBMimAFBVV95cUxQYWF1TUhTek04S3BqZl9TRzYwdkRKMzBQYjhYQTN0N2FJeDdEZkxwdHFjeUNSS2JqR1FHUTFqNnNpLUxDbVBQRy1fMkRDY0dmSWFyY2NOTFpJS0gyRzJNUDRNSmt5V3h5bVp6TzA1ZjlGZ29vMGFNUE92NGFnVU5ic1lfTXk0cXRUejI0Y0xwZk1hZXRQdXhZRdIBngFBVV95cUxNZGpzLXpWaWw5SGx0VDJMLVIwcFRaa0Y4T2doYnVKMXRVWlJydmx6eDVvYXpLa0kwaXZOa3pvMFZEOWRhYzJieldqV08xb3d0MGFnWGVKdEtTMG9maWEtdmFxOC13UlRTbEd0MmpGXzRuZExrX0dMd01LWDBlam1IZ2NNZ2V0bGozeGJ2SWh5SUFBbXVIbGFfNlF1LTI5QQ?oc=5,"Prejuízo da Brava Energia (BRAV3) cai 43% no 4T25: 'Evolução em todas as métricas', diz CEO Estadão E-Investidor",positivo,resultado_guidance,2,"Brava Energia (BRAV3) reduziu seu prejuízo em 43% no 4T25, segundo comunicado do CEO que aponta evolução em todas as métricas da companhia."
Brava Energia,BRAV3,2026-03-17T07:00:00+00:00,Google News,noticia,Brava (BRAV3) recua após tentativa de compra de ativos operados pela Petrobras (PETR4) - suno.com.br,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNZlFDNXdBVUwzVFVuMjVOS3VnV3BJMW5MTjRaVmdBaDh0RTlhZ2d2NXk5MC1aTlFTYzU4RXc4VDV6UnFhRFhIMnA1YkYzYUdRbk9icUV2TlVPY3RpSDkxZTdxUU5sNUVWTjdoTXhYc1JFZ1lWNnFQTm84VjlKbDRCc0N1OUZsWnBvcDZF0gGQAUFVX3lxTE81SW83SC1jMlVWZmhKZzNnSkh0Sng4elhyb0NOXzJuRVE2SEtCVkdzX2pWandrRFAyRkNIT2hhTFZSZjk5T0liSmUycXRPSEZvYWdfSGExTkhmZU1OeGF4TE56VWlZdEw3Sl9xNW9wM0lzdWl1TnJpYm82cHRSd095d3ptRWlyaFVaVmtvTEw3Nw?oc=5,Brava (BRAV3) recua após tentativa de compra de ativos operados pela Petrobras (PETR4) suno.com.br,negativo,m&a_estrategia;operacional_incidente,2,Brava (BRAV3) registrou queda após frustração na tentativa de aquisição de ativos operacionais da Petrobras (PETR4). A não concretização do negócio representa impacto negativo para a estratégia de expansão operacional da empresa.
Brava Energia,BRAV3,2026-03-06T08:00:00+00:00,Google News,noticia,"Brava Energia (BRAV3) tem produção de 79,4 mil barris por dia em fevereiro, alta de 7,6% - Investidor10",https://news.google.com/rss/articles/CBMiyAFBVV95cUxNNGk2ODJKdWNlcXBsRXdHMlExbThWaHA2XzIyNUU5aS05N21MOUhtaDN3RUVoUGduQld2UVExeU1fX1hTekhaNFVQMnNINnNkb2JoUzlrMWZmVlAzMnp3TDZrNUpuSnJWOHV5YzE3eDF2Q0RNaUs5SzIxVmRPcmE4V29VODRGeGpYZ19GY1RGNVNDZFgyWFhnTm9nLUc5MjdkcUJFNThoSjYtLU1yeVhIU2pZNWZZNjNnTHhxRG1qbGd1VUJtZEF1RdIBzgFBVV95cUxQcGVzVmtQNUx1MWV3UjA5SWhaVVBtd1ExRjJmbmp4WHBrUml3X3JhT2lTVVNTQTFZdlF5WVdWZHJvSkd2VjVuUm1pcWk4aUJRMHFvbjNSSDhvWWV5MWlUTHhSQnAtdlNOZElWN0xZVFMzdDJfbG94WXlNOVpiZjBoYm1NSklHS2hNQmt3QzVJeG1mNFFDTVU3b1J1YkkwWmpqUGpsMTZvQVNEN0kzUjZZVlM4dUJKcWZtVG9udWg5MG5Kdng1MWFZVHVvdXpTUQ?oc=5,"Brava Energia (BRAV3) tem produção de 79,4 mil barris por dia em fevereiro, alta de 7,6% Investidor10",positivo,resultado_guidance;operacional_incidente,2,"Brava Energia (BRAV3) registrou produção de 79,4 mil barris por dia em fevereiro, representando alta de 7,6% em relação ao período anterior."
Brava Energia,BRAV3,2026-03-11T07:00:00+00:00,Google News,noticia,Brava reduz prejuízo mas resultado fica abaixo do esperado no 4º tri - InfoMoney,https://news.google.com/rss/articles/CBMilgFBVV95cUxNWC0tREpmWXBILUJxUnJQc3c4TnJjeFJKeUhLU3puZlgxUmlTT1Awb0J6c1N3eGZrcW1abDFPQkxPeGZ6bU5IaHlBN3VzcTBKU2RfZng3M29SdERFRVpLU1U0Y1VsN04xOHVxbVlWQm9oeEpzamZoQlo0OGcwaWhQS05kM3RGYkJYWFV1eDl5aUZaR2ZfQ3fSAZsBQVVfeXFMTWZ6M085dmNJM0RTOExPVDBXdEo0VWhzYUg4ZFhFVmo5QkpKNEJPb1pLa1NvNmVMS3JBUVgtUnRuakZ0MmpwN3JJMGFiSVktU083TlkyODBMT2NIeml6eDI5QnFLX1ZzWVo3TkJVYVRWbERjVDZFSXUtU2h3Zmc4b0hHWFpqdDFFTmlxX1ZTZGE5STJncHc5c1ZnU3c?oc=5,Brava reduz prejuízo mas resultado fica abaixo do esperado no 4º tri InfoMoney,negativo,resultado_guidance,2,"Brava reduziu seu prejuízo no 4º trimestre, mas o resultado ficou abaixo das expectativas de mercado."
Brava Energia,BRAV3,2025-10-22T07:00:00+00:00,Google News,noticia,"Brava (BRAV3), fusão entre 3R e Enauta, cai 40% no ano: entenda o movimento - InvesTalk",https://news.google.com/rss/articles/CBMitAFBVV95cUxQdnFlMFZMb1V6M3I0RlUzQzNCcURjV2o2aHVkQlpnbjFNbkxOWHJEcHNGaDhZYXI2RWJsSm8tV0ZjN0Ryd0NDVDhqcURzOTlXM1N0UkV2eWJlSkxaa3JWMWpEdGV6RFBkUHA2dkxFU1k1R0xXWFRranJaeVFZVnFpNWN4eFFQOXFENExmbWRLX01pNjVOZE9qM3BGZ1FFUGNabDVGbVpPckNJbEFWUXRKZmtQVjE?oc=5,"Brava (BRAV3), fusão entre 3R e Enauta, cai 40% no ano: entenda o movimento InvesTalk",negativo,m&a_estrategia;setor_macro,2,"A ação Brava (BRAV3), resultante da fusão entre 3R e Enauta, acumulou queda de 40% no ano. O movimento reflete pressões no desempenho da empresa pós-fusão."
Brava Energia,BRAV3,2025-12-18T08:00:00+00:00,Google News,noticia,Ações da Brava Energia (BRAV3) disparam pelo segundo dia; entenda alta - Valor Investe,https://news.google.com/rss/articles/CBMixAFBVV95cUxQWERYR2c1eGV5WkVSeUlpVE9TTkJaQTg3WFAzOUx3bTgzd1JLMnlJN3RFWWlJUFRxb2lJYU1xbEkxOGxXYXd2TzVYbm13XzFMeF9JbEg5RnRzUjFsTXZQSHpOSTRZaGVndWV4ZWVac1BYWHdya0VhM2NNdUg4dnE0ZFpSNXZadVBvdldqem92dGNCNkhBRDRua01sY3hLcU1oWGpPYkxsRk0tc3B5d2NfdkN1S3ZVUFUwYTJpOE4ydnF3N3Jk0gHTAUFVX3lxTFB2cXRhOEI4S3ZrNXVhdnEyT1ZLUGhaNllxTHo0eFowUWpNZUxLSmxoendtSmJiMTkyT3NFS19OZUNqbUY0VzBwZUZpUEdGRVJEZHREYzA4a21zM0ROUEJ2SVVySGlQbHdjSzdZSm1uekdaQjJBdTRaS1NBODZyVWtWRTlqWHRuWUFoaW5hM2lPVDVOWUllNTh6MlBueTF3SUJXLXpSWjJveUNMX1E4ZUVRSFJGaFV0ZE0tUkNPMFRBbFNKNV92WUtGYjhNNDRFSGFONW8?oc=5,Ações da Brava Energia (BRAV3) disparam pelo segundo dia; entenda alta Valor Investe,positivo,setor_macro,1,Ações da Brava Energia (BRAV3) apresentam alta pelo segundo dia consecutivo. O texto não fornece detalhes quantitativos sobre a magnitude da valorização ou motivos específicos da movimentação.
Brava Energia,BRAV3,2026-01-19T08:00:00+00:00,Google News,noticia,Brava (BRAV3) vive dia de sobe e desce; vale investir? - Valor Investe,https://news.google.com/rss/articles/CBMi8gFBVV95cUxPZU16WlA1WWdPYnNpMDM5bnhCTTk4TkgwbDJLUEt0cmI4TGIwaS0wTUI4RzlSTEZLTEpOUFdGME40ci1GWkNZZUNtWlhyWWV2bXRUcVZUb1J2ajJRU0NoUHJLOXdDMjZVdHpOMUxiRGFyS0F3WmRqUkJ2anBDTXhTZy1WMmFzazhGcEIyU1B2V04ycHNRdUxQSDdSdHljejhtTlE3SkdmWXdvTnpYbGpuLWdzY25NOGV2a0lLc0JGaVlsXzFlVng0RWlyRkJiTjNSTHg2VHdIS2Y4ZU5oVkp6Vl9RUmVmei1Nam9mTmY1a3Fjd9IBgAJBVV95cUxOZ09TejhvZ2stSDJQYmVNakQyUkRSQ3hBNFlNUnFINHRfRmJQRm4zVGVuV0tfTXl3WDhZZUhUUU1FWmRMQkNkQl8tcE9nRFdoZkl5WkxuQVpEcjNzcHZiR3NNZURhUTlYbFlhT0NQdDRfOHdaei16WEh6VnhGQjk3OUpRSTRUbUw0UFVFb0JtRTQwRmdIUzJ1ckdwVnhvLXlCeXRSTjhRcVljVjlvaWxpTldMc2haWVVTM2F0VTdGR1YyRWFJQVQyM0JKcXluSG5PUGdvaF9aUzVwLXZPa2E0Rnp1aXdXc0VncVVZQnNMWExCekVqOGtsRmpta2hwQUln?oc=5,Brava (BRAV3) vive dia de sobe e desce; vale investir? Valor Investe,neutro,setor_macro,1,"Ação BRAV3 apresenta volatilidade no pregão, com oscilações entre alta e queda. Reportagem questiona a viabilidade do investimento na empresa."
Brava Energia,BRAV3,2026-03-06T08:00:00+00:00,Google News,noticia,"Brava Energia tem produção total de 79,5 mil boe/d em fevereiro - InfoMoney",https://news.google.com/rss/articles/CBMiowFBVV95cUxONnh1OEVaelNHVFdKUXN4TnpkT3JGOFV3al9XYUxSMnRuWVJOUU56X0FTQVJWWExQVElWY0ZqUDQ0NEUtSDgtbkZhSFpfd2xKMjlqY2R3bTU2UU4yRmZjX1hPUU9IYjQ2YnNIbjlUME1keDFvRkN4VXhhREcxY05mWmdyejFxYzFZT1MtaHVZWEhSc01fMHVoOUdmc3JpLUlNTHJ30gGoAUFVX3lxTE54ajdRR1JlSk05OXg4aUJFUXhjWjFsakFuWVZRS2hCRTB0QUZiNjNZa08zNURyNTNlbkVxbUpsOVFFOGs2d1Fwa0REczlROW5DNHdmSFBEN01nSlF3cUlYUHZJUTNobWdodW9Ob1p6ZktuZnBXbWVjdUdCZlNocGFwX3p0XzJrU3M4WGtWR0FEZXJjbXhTRXZuNy1iQ1ZuOXpkT0JWTC1PZQ?oc=5,"Brava Energia tem produção total de 79,5 mil boe/d em fevereiro InfoMoney",neutro,operacional_incidente,1,"Brava Energia reportou produção total de 79,5 mil boe/d em fevereiro. Trata-se de informação operacional rotineira sem contexto de comparação ou relevância material explícita."
Brava Energia,BRAV3,2025-12-16T08:00:00+00:00,Google News,noticia,Brava (BRAV3): por que as ações descolaram do setor e subiram mais de 2% nesta terça? - InfoMoney,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQWXJac2x5LTg3NGtZV3ozTVJXa2ZtSHQxTWFsYjE5dEp1bGtFZFROTWdueWxqcHFsbUM3OEZFckpnaldxY19MYW0yV3pocHVWV1hEeXByOEx1cUVvRUxBVkRNNlZzRWIwSW01YWllZWtTaWpNQjBPZWpHMFEyMnREMngxa3FiM0hkT2FaWF9QRUZUNlNpM0dqeWI4TmpUX01fZGs1Sm90cHVGd1BTU3UyQTBIcGZpVzdNajBv0gHAAUFVX3lxTE9fSVNhUUh3S2I0UjI5RnpaZFNCYnFjdFRWcE1EUTBtTHJvUXJlX1dKZFFFemJoVlF0YTlQSXVGbUI5clBTdmxoa2YwR2VJOFdqenQtLUROVS1RUFo2cGt5Yi1YWHF5UWNKX25Iajh3b21HcnVQRXlhYWRFVG5DSG1EX1lucEx1YURScmdRVXhDaHZGVFp3N0ZBTS1uMTVteE9XQW85cXU3cXpHN3NiaEhlSDlXdTktOGtNZFZ6T3ZZZw?oc=5,Brava (BRAV3): por que as ações descolaram do setor e subiram mais de 2% nesta terça? InfoMoney,positivo,setor_macro,1,"As ações da Brava (BRAV3) subiram mais de 2% nesta terça-feira, descolando positivamente do desempenho do setor."
Brava Energia,BRAV3,2025-11-06T05:06:02+00:00,Google News,noticia,"Brava Energia (BRAV3) | Resultados do 3T25: Trimestre sólido, rápida desalavancagem - conteudos.xpi.com.br",https://news.google.com/rss/articles/CBMiwgFBVV95cUxPbXh3SFdZclFod1I5QTJxeW9aTTc5OGNWUXNlRjZPZldKUzNPR2RKbUV2VVFVOUh2UnpZLWFOZnpxaWp3dl9JOWU4dWFJUkRQNUdpMnEwQm9jRS1YdHlvWVpTejNfTHJZeXRIRXJSYzBrcG50ekZxTUVNTm1LQ3huSGxBZ2JQSVNuN0lXdjg3b3JOV1ZMbThCTHFlaGZpUDQ0c19qbEJpQmotS0JIWHhveDdSTC1HTGtsRlBrei1WU3BCUQ?oc=5,"Brava Energia (BRAV3) | Resultados do 3T25: Trimestre sólido, rápida desalavancagem conteudos.xpi.com.br",positivo,resultado_guidance;liquidez_refinanciamento,2,Brava Energia apresentou resultados sólidos no 3T25 com rápida desalavancagem. O trimestre demonstrou desempenho positivo com melhoria na estrutura de capital da empresa.
